store_ID,day_of_week,nb_customers_on_day,promotion,sales
308,5,1193,1,13154.220889027634
740,4,517,1,7358.069874338623
443,3,361,0,3647.758344877344
45,3,369,1,5281.290562289562
466,3,998,1,10226.94384343434
366,5,775,0,7484.91210726311
1015,2,550,1,7531.85982606282
562,6,2689,0,14123.006480158732
1069,3,890,0,6736.604746031745
1022,6,1074,0,9087.351544853294
630,6,320,0,2619.812553751804
370,6,831,0,9781.935126984126
715,4,629,0,5312.495493386244
1005,1,1157,0,9535.314320827323
709,1,1595,0,11657.395127344882
471,3,572,1,7151.979646825396
701,2,989,1,9054.256082010586
608,3,915,0,8075.621883597888
1100,6,437,0,3407.766446488696
133,4,604,0,5025.759714441331
592,1,799,1,7375.0489100529085
651,4,855,0,6757.991768037517
315,5,542,1,5315.687754930257
702,3,312,1,4013.611665343916
579,5,725,0,6494.75521957672
177,2,454,0,3337.5140211640232
899,2,774,1,8183.553865800868
440,2,699,1,6703.471105098605
676,7,2005,0,11732.86658189033
1014,5,1563,1,13448.118376614126
85,1,975,0,6852.266075757573
816,1,886,1,7475.193575396825
312,3,506,1,5145.793070105821
176,2,612,1,5516.699608021608
335,1,2574,0,12792.191903439152
43,1,710,1,7526.478893217893
709,1,1448,1,12983.382664261666
1037,2,1021,1,8815.761298941796
992,1,987,1,8707.881809403563
992,6,453,0,3586.0738185425685
103,4,467,1,5304.07149170274
80,3,458,0,5606.520538961041
1086,6,705,0,6149.591662818661
394,2,690,1,9784.612312169314
90,6,1051,0,8283.982220899472
483,2,912,1,7173.60838763089
111,4,485,0,5173.083762145261
53,5,523,0,5599.126216931218
547,5,406,0,5210.034596394347
371,2,599,1,7840.713994468496
66,1,590,1,7346.898158730159
1057,3,609,1,6293.627970631222
480,1,711,0,5546.466420634921
513,1,2791,0,14881.446744708996
171,4,728,0,6319.296013921259
822,2,496,0,5451.173924603174
259,3,2025,1,9966.623564935062
608,1,762,0,6483.727148989895
273,1,638,0,5974.63217989418
151,4,853,0,7784.065118566618
860,1,941,1,9326.51202922078
821,5,1075,1,10945.626727513234
340,3,619,0,4833.904037638283
1096,2,582,1,5731.498000000001
559,5,769,1,6026.791921957669
730,5,757,0,6409.4981071428565
355,1,1476,1,13167.326898268406
817,6,1878,0,12706.522611111111
9,2,550,0,5857.532607142854
261,5,914,0,10577.034070346315
881,3,638,1,5089.063367724869
516,3,920,1,8060.590197598693
29,3,444,0,4429.604382034631
344,2,948,0,5985.03359872535
931,2,448,0,3646.1516975432
1003,1,944,1,9984.44755146706
464,4,1052,1,8707.602536315537
416,4,1574,1,12598.924834896585
996,3,532,0,4130.340063492065
646,1,837,1,6488.310525132279
1110,4,582,1,4821.297803751804
577,2,541,1,5605.366951659452
784,1,769,1,9033.275139971134
270,2,1374,1,11319.721481120729
475,6,954,0,6014.304729899724
853,1,1122,1,11085.34891558441
772,3,579,1,5200.620974867724
509,3,485,0,5302.193744708993
157,6,693,0,6937.430515873016
338,5,560,0,5499.429943001445
83,4,284,0,2837.520023569024
1074,5,496,0,3981.210973544973
370,1,759,1,9919.360887085137
685,1,508,0,4757.188707551704
719,6,442,0,4976.320888167386
352,2,595,1,6489.202360269355
187,4,723,0,5104.33241970067
1099,4,1172,0,8674.834965608467
125,4,1463,1,11251.520054232806
921,4,1172,1,10154.8737977393
238,6,1231,0,10004.059374098122
376,4,898,1,8269.96433164983
97,4,601,0,5467.606908730159
888,6,791,0,8305.988141173639
340,5,700,0,5674.263419432415
467,1,1467,0,10795.36011014911
901,4,820,1,10005.272041005292
682,7,1333,0,7733.7367499999955
1047,3,566,1,5794.089964285715
883,3,458,0,4167.691418229916
434,4,694,1,9449.70341630592
959,1,797,0,6883.651595117844
85,4,1000,1,7232.517106060608
302,2,234,0,2374.2223184593176
769,7,2353,0,9297.85980687831
1061,1,550,0,6822.181572751322
785,5,503,0,5288.78456974507
96,4,528,0,4590.892044131794
274,1,1033,1,4696.603915404039
143,4,628,1,6683.41153030303
415,1,609,1,7758.665694805199
591,4,470,1,5465.34663772339
785,2,567,1,7148.633566035817
600,6,893,0,8164.407860990859
664,3,582,1,5025.175230038482
632,6,1010,0,7852.079616402118
822,2,459,0,4916.993413660413
1070,4,831,1,6818.865678210677
222,3,645,1,6503.934065897063
309,5,668,1,7729.387505291005
557,5,517,0,3703.028481481479
1091,5,658,0,6959.114171115918
856,5,861,1,6775.065372414625
802,3,427,0,5150.665948051946
795,2,460,1,4455.460440596436
85,5,771,0,5983.1366732804245
1101,6,846,0,8166.053077922078
17,5,828,1,7054.96012734488
935,5,657,1,6050.536490740741
33,4,817,1,8306.268925444927
555,6,373,0,3610.217045454547
672,5,1187,1,8031.817147186149
804,2,444,1,5670.42070887446
390,3,1051,0,10503.85897619048
253,2,685,1,7152.124709475713
869,1,831,0,5927.508183048432
796,1,896,1,10324.56525637326
625,3,558,0,5167.692153439154
430,3,568,0,6687.688853294856
1083,6,365,0,4826.650610195359
591,5,529,1,5994.197456349209
902,3,720,1,6164.233056517558
696,1,974,0,6995.863698532948
407,3,312,1,4163.326169552671
700,3,599,1,5424.5271376863875
43,4,586,0,5746.643603054353
1035,6,255,0,2242.0769755892265
1094,5,351,0,4128.029174603174
201,6,472,0,5044.416317821069
799,5,941,1,10211.782671957671
426,6,507,0,3686.027599002849
532,1,1569,1,13786.178974765971
634,2,698,0,6230.3526296296295
565,2,682,0,5197.025728956231
520,6,301,0,2594.1477685185196
635,1,529,0,4830.230647426645
230,6,783,0,6532.150605940357
578,5,936,0,7742.378827441077
602,4,557,0,5382.618051587302
545,3,1056,1,11715.548437830685
861,3,487,0,3184.357576599328
1008,6,691,0,4674.805119769118
69,4,1128,1,9137.147546296295
182,2,376,0,4349.915258177007
299,4,894,1,8827.125175805677
277,5,633,0,6546.357462962961
599,6,1061,0,12276.160548581049
25,5,1796,1,14020.57221296296
212,6,315,0,3165.88871897547
37,2,623,0,5239.759243386238
60,2,695,1,7380.009558201055
588,3,689,1,6742.764312169311
534,1,706,1,10522.156498677248
931,2,485,1,4870.680368085618
642,5,537,0,5060.837924704927
721,2,707,1,7146.097320105823
49,3,607,1,8373.315201058203
257,5,689,1,6451.363820105826
753,1,958,1,10744.56358080808
219,4,402,1,3105.415666786916
722,5,1646,1,10331.004878186626
830,6,243,0,2881.772638167388
376,2,1066,1,10229.207353054351
607,2,637,1,6489.478254874753
265,6,320,0,3076.973033068782
436,3,503,0,4380.649129629628
276,1,528,0,3708.868499639252
56,3,560,1,8463.414353174603
980,4,407,0,4831.202754810006
954,5,1097,1,8914.099425925926
547,3,456,0,5402.659745902247
819,2,592,1,6978.252239417991
628,5,776,1,6584.589103896109
680,2,688,0,3988.026025012025
746,1,717,1,9839.120084054835
952,5,559,0,6293.651727494733
632,2,843,1,7820.3464814814815
487,4,657,1,6773.597513227511
949,6,368,0,3132.5269029581523
780,6,276,0,2456.6472791005285
529,4,1188,1,13041.295291005295
486,5,443,0,3545.219869047619
466,6,462,0,4514.993656593405
193,6,695,0,4340.01275942576
449,1,1777,1,14648.365400793657
273,4,634,0,5661.112447450699
489,5,643,0,6091.284333333336
349,3,797,0,7449.0308404280895
931,6,197,0,1598.2172513227515
792,2,871,1,10039.098343915342
525,4,804,1,9313.645978595485
369,3,439,0,4928.7255684223155
601,5,429,1,5445.556482804229
275,6,721,0,7593.336147907647
190,6,528,0,5584.929989732491
440,1,729,1,7107.53824074074
32,3,482,0,3551.9428265993274
640,1,818,0,9274.28317556518
1052,1,1100,1,11432.10892857143
789,1,662,1,6498.417334249082
165,4,416,0,3583.294387085138
993,3,860,1,8523.853634920632
118,6,721,0,7581.402114117363
1031,3,362,0,3632.3921759259265
1066,3,1012,1,9802.882129629628
1001,3,516,0,4016.290315175563
1028,5,743,1,6719.5407010581985
323,1,659,1,8380.999938311688
1000,6,668,0,7306.814156084657
226,6,479,0,4970.517721620973
793,5,489,0,3501.7333757816277
941,6,427,0,3605.896149063898
287,3,721,0,6889.884599807602
652,1,914,1,9900.738507094751
689,1,947,1,10589.163490740742
496,1,792,0,6558.735392283642
793,2,325,0,2872.7959129389133
665,4,1475,1,9863.6068452381
810,6,487,0,5771.907973544971
30,6,684,0,4418.46419047619
918,2,566,0,4542.214380711881
1026,2,1255,0,8851.429827441076
396,3,1107,0,9683.11453571429
615,6,1084,0,7839.494670033664
462,4,705,0,5590.694487854736
276,3,544,1,4510.5486084656095
349,3,827,1,8136.117706108706
363,3,847,0,6209.921464766713
915,2,343,0,3918.187873015874
802,1,625,1,8805.0671521164
679,3,1332,1,13117.630991822993
270,5,1225,1,9766.72677518777
553,3,469,0,4293.624926406928
727,4,626,1,6162.199524651277
270,3,1111,1,8791.95775661376
469,1,1247,0,9095.862326719574
39,6,402,0,2869.9991493506504
144,6,563,0,5513.855595330595
818,5,657,0,6427.31504761905
702,5,337,0,4023.184317700816
358,1,1247,1,12116.13896043772
553,4,501,1,5731.114917989421
948,1,1795,1,7758.511871693118
820,4,957,0,9906.765238816744
368,2,435,0,3446.0950727513227
896,2,976,1,7069.66441798942
722,4,1664,1,10431.413295574795
692,4,742,0,5536.362501322755
772,5,666,1,5585.322853174605
829,4,1134,1,9322.792652995153
805,5,572,1,6532.298539682539
71,3,684,0,7357.546433862431
74,6,625,0,4621.252828884081
997,2,450,1,6341.221272126022
253,6,390,0,4082.404203703703
535,4,997,1,8461.820326719575
330,6,582,0,5686.773932780182
520,4,365,1,3387.937404521405
795,5,506,1,5359.383448893699
907,2,857,0,6154.047918710919
418,6,324,0,3052.2113666426176
902,5,567,0,4826.470937830689
647,5,630,0,4779.530478271731
1026,6,966,0,7500.7985650553155
236,6,639,0,5693.167986772487
958,1,764,1,7727.8186521164
211,4,1507,0,12607.167022486768
498,5,790,0,6228.674138047135
87,5,726,0,6493.9282738095235
80,6,610,0,7506.065523208273
561,3,805,1,8497.95431180856
993,3,709,1,7566.252107142859
322,2,669,1,6786.260133477635
163,6,968,0,8057.841834054839
295,3,648,0,4707.700915824915
302,6,392,0,3801.4767023809527
431,4,1092,1,10173.161136243394
245,2,1037,0,7940.989063732565
183,3,582,0,4283.2420740740745
687,2,820,1,10026.587192279938
630,6,377,0,3443.791590428092
440,6,445,0,4305.109027472528
292,6,364,0,3147.64152044252
935,2,631,1,6305.02050781626
1062,3,504,0,4844.033404660158
511,2,777,1,6022.40851851852
34,4,916,1,7624.432677248676
556,3,925,1,8396.69533201058
462,4,684,1,5419.548664021164
656,3,349,0,2717.5202380952383
588,2,735,1,7006.365406204906
241,2,587,0,4841.882588624337
974,3,1422,1,11267.224744708994
119,6,556,0,4995.487504810004
95,1,1367,0,11269.16915873016
648,6,613,0,6244.246838864834
590,2,341,1,4555.94981012506
336,5,1936,1,13832.528693362196
487,3,502,0,4690.105733645984
34,4,961,1,8311.32207804233
887,2,443,0,4804.085952861952
548,3,306,0,3385.5188728956255
801,4,452,0,4106.214767917267
620,3,582,1,6219.761202982204
313,3,654,1,7205.387300264548
610,4,441,0,3198.806886964888
241,6,668,0,6030.9788923761425
517,6,365,0,3304.282517797018
791,2,732,0,6195.024496031743
55,4,673,1,5771.2159056036535
290,4,648,0,6252.971231240982
819,6,496,0,5677.924596681093
603,5,854,1,7734.576502164503
355,5,1641,1,6594.761074074072
34,6,1091,0,9096.529316618566
531,5,550,0,4965.085569745072
862,4,1161,0,8132.232555555553
534,5,791,1,8994.964679894181
987,4,760,0,5427.796702380955
658,5,619,0,5535.287903439156
717,6,452,0,4065.338205026454
249,1,683,1,7497.316271164018
1095,3,673,1,5194.607615560364
972,1,531,1,6001.307242544492
594,5,603,1,5570.103212962962
561,2,751,1,7850.724939717689
709,4,1305,0,9087.943644540645
682,5,1765,0,10786.273821428576
773,5,729,0,4983.8032302789825
123,5,1006,1,8863.085810485813
559,5,861,1,7003.496243626745
1029,4,859,1,6300.6812210197195
341,6,721,0,5300.764388888885
674,4,1011,1,8430.821927008179
1076,1,744,1,5616.0907962962965
112,3,754,1,6086.187536916788
7,3,907,0,7562.467748196253
163,5,774,0,6240.70848544974
775,6,667,0,8672.6948968254
882,1,742,0,5254.817247354499
952,2,502,0,6221.081724146227
30,1,935,1,8539.301234228737
16,3,940,1,8601.297694684945
171,5,823,0,7579.270860102861
372,6,571,0,6793.743746031746
561,5,808,1,7808.645084896591
225,2,419,0,3518.9696310726313
873,3,462,1,4142.608785834536
11,2,1370,0,10122.086030423285
33,6,1024,0,9043.917057960562
148,5,807,0,7630.189780423278
1107,1,813,1,8747.466400793646
698,5,1748,0,13395.734212962958
652,2,482,0,4139.2160538720545
261,5,834,0,8336.462466089471
363,5,968,1,7475.9717160894625
903,4,725,0,9763.938179894174
685,6,313,0,3098.367558201059
866,4,462,1,6411.169431216932
511,5,828,1,5781.145348364599
452,2,419,0,4017.4527632275153
134,5,514,1,4849.4730026455045
898,5,702,0,6066.964547378549
909,1,968,0,8560.82203968254
363,5,791,0,6139.458298941798
301,6,534,0,4610.044473544976
181,3,575,0,4595.837603174601
282,4,723,1,5018.968791005296
711,1,569,1,7833.731750360752
481,3,323,0,2962.2071292688797
652,1,919,1,9825.18723496874
520,6,322,0,2815.8210727513233
509,5,610,1,7049.754607142859
732,1,870,1,8841.638352564101
86,5,542,0,4182.78463023088
832,3,452,0,4913.273567460321
561,5,695,1,6999.683284030783
686,3,796,0,5820.9253963074
754,6,840,0,7593.664248076
863,6,688,0,5825.453771164021
1043,5,1409,1,10987.42694973546
87,4,743,1,5972.452932659934
480,5,682,0,5965.259479677728
1099,6,1130,0,8150.701544002294
163,1,924,0,7312.401056517553
86,3,796,1,6842.126338624339
415,3,467,1,5804.092226430976
585,5,695,0,5995.974060606062
15,3,551,1,5743.290076719579
975,2,810,1,8759.121277176531
706,5,555,0,5168.0236016113495
842,3,1204,1,10558.482372895622
165,4,399,1,3954.960783068784
93,1,749,1,8473.82940031265
583,1,669,1,7697.175616642614
722,1,1338,0,7772.574846320348
923,2,603,0,4523.86412217412
87,4,738,0,5198.443790644539
1037,6,745,0,5739.200379629624
869,1,807,0,4866.371835738339
590,3,316,0,3721.1898661616183
705,3,1158,1,11057.420451058197
487,3,445,0,3463.9513161375653
99,3,398,0,4231.885844636843
579,2,921,1,8880.205016030264
889,5,592,0,5539.863840788841
591,1,665,1,7959.54697643097
357,4,1068,1,8388.464681216932
12,1,1038,1,9494.01064357864
447,6,619,0,5406.647435786438
1042,6,389,0,2598.2823571428576
518,2,362,0,3525.0064828042323
1067,4,423,1,4443.3927839105345
430,4,603,0,6988.407740500242
594,2,571,1,5397.027034391535
74,2,677,0,4507.241340307842
825,2,636,1,6771.670868085621
789,2,314,0,2898.975627104377
326,6,539,0,5567.441925287677
972,3,298,0,2325.993028379029
128,6,532,0,5820.356087301587
717,3,632,1,7355.062071669069
369,2,456,0,5092.441654761907
731,3,1038,1,11167.86717508418
513,3,1685,0,13930.909261904764
988,5,706,0,4876.858824074073
59,1,845,1,9240.477933862432
1040,1,1317,1,14441.99271296296
453,5,920,1,7904.729964285718
651,1,1194,1,10786.780724867722
635,4,616,0,5402.993066137566
290,3,713,1,7716.609325396826
303,5,603,0,5191.891328042329
436,3,650,1,6272.641887566137
642,1,428,1,3940.216295214047
141,6,514,0,4699.222347883596
1059,4,1108,1,8487.693858465609
311,2,780,0,5789.993943963445
1045,4,970,1,8228.026416666664
160,2,573,1,6804.989962962961
547,6,445,0,5439.462920995672
782,6,611,0,5492.227813371814
804,2,457,1,5455.341617724868
316,1,1331,1,13970.338269841272
484,1,627,0,6004.2502992377995
1082,4,1624,1,12238.138986050986
110,6,364,0,2936.4348365060864
1023,3,501,0,4568.383225228473
882,4,786,1,6311.955241961747
21,6,599,0,6087.530817460319
782,6,603,0,5765.397444444447
942,5,494,0,6263.684925925926
674,2,822,0,6272.980006974507
880,6,630,0,5870.035547619048
654,3,548,0,5568.802473063974
692,3,716,0,5411.443929894181
781,3,748,1,5484.73618022718
513,2,1799,0,14762.066982323233
730,4,921,1,7803.709601851854
527,1,721,1,6757.210079059828
776,6,426,0,3718.9118822751334
1042,5,733,1,6522.017573232322
822,2,798,1,9814.2880030525
228,5,576,0,6974.174264189519
202,4,525,1,6334.476133357384
337,6,462,0,5704.254924501423
271,4,727,0,6076.9343015873
588,2,649,1,6651.55273208273
250,6,569,0,6520.34893915344
1096,3,773,1,6864.574202621453
879,4,504,1,5468.927746151995
110,3,534,1,4943.95158177008
851,6,598,0,6245.50928703704
1055,2,963,1,8224.62408501684
1028,2,609,0,4731.617300773301
261,5,1026,1,13473.952903439156
964,2,1458,1,10945.675024410775
654,4,978,1,10997.86055952381
624,1,673,0,6217.363051772301
111,5,576,0,5993.882218253969
898,2,937,1,9657.15923148148
800,3,380,0,3859.358845117844
322,3,469,0,3957.3027974988
1088,6,271,0,2940.487176406929
836,1,1103,1,11334.69420767196
160,3,448,0,4144.285640091389
57,2,847,0,7908.197453823957
42,2,1417,1,13328.342408730165
567,5,650,1,5203.366428571431
1035,4,736,1,6589.066603535351
86,2,619,0,4485.6906914381925
877,3,854,0,5986.788381433379
338,6,534,0,6145.954026455027
468,2,569,1,5678.291672077924
182,5,419,0,5172.371000000001
1030,6,153,0,1608.3933403078408
876,5,843,0,6918.600105940354
524,1,808,0,6671.044212722461
337,4,357,1,4442.15356998557
750,4,404,1,4950.976622655125
949,6,401,0,3285.0056814019304
881,2,706,1,5406.790547619047
551,6,754,0,4708.973552910058
684,5,487,0,5028.8814695767205
926,6,661,0,7440.967407407408
411,4,641,0,7751.152187830687
553,1,662,1,7436.140059523811
948,3,2264,0,8283.53607323232
902,1,604,1,6939.4173730158755
500,3,266,0,3176.9638164983176
354,6,752,0,8637.101855931107
81,3,501,1,6362.246858465607
331,1,769,0,6062.088965608468
850,2,737,1,7318.911502645503
664,3,556,1,5361.551496031746
177,4,592,1,5529.5215886243395
611,3,527,1,6125.581970899474
615,3,1366,0,10369.846746438749
601,6,437,0,5195.190559523808
892,3,769,1,7476.5720343915345
1033,1,1388,0,13936.043535594032
1071,2,796,1,7290.900738576244
1080,1,1053,1,12743.794284752285
789,1,535,1,3728.6586978114474
824,1,1061,0,8385.218022486773
611,2,499,1,6182.371014309765
872,6,704,0,7652.705836339585
866,2,544,1,7650.075881914381
291,5,748,0,6796.623205266953
824,2,739,0,5724.780313492062
240,5,465,1,4924.012034030785
877,5,796,0,6727.470742784995
134,6,322,0,3239.7645230880216
480,3,578,0,4484.003419672916
407,3,281,1,3592.036394420393
814,5,771,0,7309.549066137563
601,4,317,0,3412.3710126262627
522,5,664,1,8718.86287962963
702,2,321,1,3986.397983405486
323,6,677,0,8063.021005050503
463,3,1166,1,7724.018004930257
302,4,341,1,4222.999233525734
150,2,705,0,6949.010980158729
283,1,819,1,8737.682248677253
122,5,759,1,7179.648553511305
273,1,753,0,7101.624133597886
176,4,714,1,6110.7266679894165
98,3,368,0,3683.4630202020194
1021,1,1225,1,11303.865701899951
139,5,549,1,7162.582574074069
278,2,902,1,8765.947992997737
468,2,1605,0,12758.579076719578
366,1,748,1,8561.594344155847
1022,5,1098,1,10417.85764935065
510,1,1114,1,12129.013366402114
1005,1,1213,1,9524.66448617124
75,4,642,1,6177.763381072629
908,6,194,0,1926.1628796296295
828,6,358,0,3093.6233083213087
750,2,278,0,2891.2843134920654
605,2,488,1,6711.0366378066365
1033,5,1451,0,14989.038623617118
302,4,234,0,2372.9518595478603
28,6,328,0,2606.891446969698
433,3,647,0,4979.184162578166
115,2,464,1,5944.29136964887
213,1,536,0,5950.712598003851
467,1,1648,1,14687.806925925925
579,4,781,0,6292.6944208661735
928,1,972,1,12640.406433862432
336,6,1783,0,11511.306522486777
447,2,605,1,5566.749716450216
57,4,964,0,9477.548367003366
908,6,179,0,1925.6226772486764
206,4,874,1,8001.409565536318
664,1,571,0,4223.345334175085
888,4,618,0,6060.114941438192
829,3,779,1,6514.913994107744
1029,3,778,0,5053.672242174495
498,5,744,0,6073.9523465608445
368,2,530,0,6222.908036075038
1009,6,319,0,3365.432248196248
497,4,979,1,8534.762192714692
510,4,899,0,7607.163377104378
392,5,665,1,6644.846916546419
317,1,668,1,7292.119125661378
425,4,425,0,2944.2595134680114
346,5,586,1,6527.508820346319
460,2,298,0,2812.2400851370867
377,5,992,0,8072.969055194805
420,6,370,0,4247.5525835738335
795,5,526,1,5257.778236050991
678,3,714,0,5460.333364959114
301,3,607,1,5972.775804232805
1033,1,1253,0,11993.883609187114
1082,3,1010,1,6716.565882395385
1043,4,1113,1,8391.952045334301
139,2,485,0,5330.660947330444
283,2,764,1,7761.281730158733
742,6,863,0,7227.705600529101
1065,6,340,0,2879.526787037036
192,5,525,0,5884.198003968254
572,6,466,0,4624.497317700819
